date,gross_return,transaction_cost,net_return,turnover,strategy_id,target_beta,hedge_notional,hedge_turnover,hedge_transaction_cost
2021-01-20,0.010251488807278095,0.0,0.010251488807278095,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-01-21,-0.0007212462511465012,0.0,-0.0007212462511465012,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-01-22,0.00019766274902573155,0.0,0.00019766274902573155,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-01-25,0.003161563659925981,0.0,0.003161563659925981,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-01-26,-0.0006647645142295877,0.0,-0.0006647645142295877,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-01-27,-0.004310048710305589,0.0,-0.004310048710305589,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-01-28,0.0022429608613767638,0.0,0.0022429608613767638,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-01-29,-0.002138353634233786,0.0,-0.002138353634233786,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-01,0.0027837281999312236,0.0,0.0027837281999312236,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-02,-0.0021111477465124984,0.0,-0.0021111477465124984,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-03,-0.01908528383021911,0.0,-0.01908528383021911,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-04,0.0016557602112954178,0.0,0.0016557602112954178,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-05,-0.000837184107464764,0.0,-0.000837184107464764,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-08,0.008220398737684806,0.0,0.008220398737684806,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-09,0.0009410341502839453,0.0,0.0009410341502839453,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-10,0.0010537108870723177,0.0,0.0010537108870723177,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-11,0.008276808498803842,0.0,0.008276808498803842,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-12,0.0034761958552709943,0.0,0.0034761958552709943,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-16,-0.002237082498436474,0.0,-0.002237082498436474,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-17,-0.006320117089853458,0.0,-0.006320117089853458,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-18,0.010296785607233155,0.0,0.010296785607233155,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-19,0.009129545336564238,0.0,0.009129545336564238,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-22,-0.003812813603574522,0.0,-0.003812813603574522,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-23,-0.0029226584944304496,0.0,-0.0029226584944304496,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-24,0.006837357342732858,0.0,0.006837357342732858,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-25,-0.0030400347247218212,0.0,-0.0030400347247218212,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-02-26,-0.0036735204278283973,0.0,-0.0036735204278283973,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-01,0.007034057265010815,0.0,0.007034057265010815,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-02,-0.010201334804526022,0.0,-0.010201334804526022,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-03,0.00439730422962048,0.0,0.00439730422962048,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-04,-0.007888998820363952,0.0,-0.007888998820363952,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-05,-0.0004014671466460451,0.0,-0.0004014671466460451,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-08,0.001902959429198936,0.0,0.001902959429198936,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-09,0.011879424432155755,0.0,0.011879424432155755,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-10,-0.0067952590644579786,0.0,-0.0067952590644579786,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-11,0.00490501721580805,0.0,0.00490501721580805,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-12,-0.002587418412061296,0.0,-0.002587418412061296,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-15,-0.001393667439718388,0.0,-0.001393667439718388,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-16,0.011650038930530751,0.000875,0.01077503893053075,1.75,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-17,-0.007900075889633623,0.0,-0.007900075889633623,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-18,0.0031633649539607733,0.0,0.0031633649539607733,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-19,0.0021429670912350707,0.0,0.0021429670912350707,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-22,-0.00565157318694591,0.0,-0.00565157318694591,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-23,0.005349012485984711,0.0,0.005349012485984711,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-24,0.005861764949135109,0.0,0.005861764949135109,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-25,-0.003875252432575804,0.0,-0.003875252432575804,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-26,-0.005246107860717747,0.0,-0.005246107860717747,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-29,-0.00577448746540464,0.0,-0.00577448746540464,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-30,2.4316205948962666e-05,0.0,2.4316205948962666e-05,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-03-31,0.0025621776741024255,0.0,0.0025621776741024255,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-01,-0.0012523013889569057,0.0,-0.0012523013889569057,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-05,0.006547990925896183,0.0,0.006547990925896183,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-06,0.004257343881435088,0.0,0.004257343881435088,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-07,0.0019037440781179277,0.0,0.0019037440781179277,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-08,-0.0005379822941027346,0.0,-0.0005379822941027346,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-09,0.0029986299122676807,0.0,0.0029986299122676807,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-12,0.00045255913235767165,0.0,0.00045255913235767165,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-13,0.0064049955052546265,0.0,0.0064049955052546265,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-14,-0.0016864924952274124,0.0,-0.0016864924952274124,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-15,0.0035757163635750933,0.0,0.0035757163635750933,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-16,0.001766910127279947,0.0,0.001766910127279947,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-19,-0.0007887750004641758,0.0,-0.0007887750004641758,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-20,0.0021001242011504107,0.0,0.0021001242011504107,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-21,0.0006646665294517545,0.0,0.0006646665294517545,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-22,0.0014776244440471986,0.0,0.0014776244440471986,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-23,-0.002826839840886275,0.0,-0.002826839840886275,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-26,0.005693102668653333,0.0,0.005693102668653333,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-27,-0.008186679202994915,0.0,-0.008186679202994915,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-28,0.0013770147570925095,0.0,0.0013770147570925095,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-29,0.003497242160019634,0.0,0.003497242160019634,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-04-30,0.003513388610157653,0.0,0.003513388610157653,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-03,-0.007701570783002293,0.0,-0.007701570783002293,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-04,-0.004086325229340604,0.0,-0.004086325229340604,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-05,-0.005628395692791721,0.0,-0.005628395692791721,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-06,-0.00751605067157389,0.0,-0.00751605067157389,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-07,-0.0019339059583065865,0.0,-0.0019339059583065865,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-10,0.005639801861261062,0.0,0.005639801861261062,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-11,-0.008945677941647745,0.0,-0.008945677941647745,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-12,0.01183133893362405,0.0,0.01183133893362405,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-13,-0.010824534601132876,0.0,-0.010824534601132876,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-14,0.0031476723460981404,0.0,0.0031476723460981404,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-17,-0.0001448615447939422,0.0,-0.0001448615447939422,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-18,0.00026374573865993456,0.0,0.00026374573865993456,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-19,0.0016626362742725442,0.0,0.0016626362742725442,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-20,-0.0023142506270484725,0.0,-0.0023142506270484725,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-21,-0.0022440670480114375,0.0009375,-0.0031815670480114374,1.875,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-24,-0.00474101142242845,0.0,-0.00474101142242845,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-25,-0.008483643219824616,0.0,-0.008483643219824616,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-26,-0.0055537296978002,0.0,-0.0055537296978002,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-27,-0.0052583593430632555,0.0,-0.0052583593430632555,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-05-28,0.001847894102403394,0.0,0.001847894102403394,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-01,0.018151241034944317,0.0,0.018151241034944317,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-02,-0.008403705071441288,0.0,-0.008403705071441288,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-03,-0.00565573785264805,0.0,-0.00565573785264805,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-04,-0.012099832191153438,0.0,-0.012099832191153438,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-07,-0.0025553766146496834,0.0,-0.0025553766146496834,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-08,-0.001137122944066142,0.0,-0.001137122944066142,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-09,0.002314509307620595,0.0,0.002314509307620595,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-10,-0.0014616634696125036,0.0,-0.0014616634696125036,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-11,0.0024039545577591998,0.0,0.0024039545577591998,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-14,1.7172192550152232e-06,0.0,1.7172192550152232e-06,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-15,6.988726508174586e-05,0.0,6.988726508174586e-05,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-16,-0.0021209590427071837,0.0,-0.0021209590427071837,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-17,-0.0011715874254652342,0.0,-0.0011715874254652342,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-18,0.0008749599872122163,0.0,0.0008749599872122163,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-21,0.006838468036161713,0.0,0.006838468036161713,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-22,0.0032553415179500875,0.0,0.0032553415179500875,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-23,-0.000591570361603011,0.0,-0.000591570361603011,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-24,0.00806960692319577,0.0,0.00806960692319577,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-25,-0.006057786093072837,0.0,-0.006057786093072837,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-28,-0.010712776087387632,0.0,-0.010712776087387632,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-29,-0.0015742686588747778,0.0,-0.0015742686588747778,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-06-30,0.00293304427502402,0.0,0.00293304427502402,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-01,-0.00565200828514012,0.0,-0.00565200828514012,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-02,-0.007718350501959702,0.0,-0.007718350501959702,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-06,-0.008738940974075016,0.0,-0.008738940974075016,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-07,-0.0007562020120423715,0.0,-0.0007562020120423715,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-08,0.0008687898379076964,0.0,0.0008687898379076964,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-09,0.0027483264877239677,0.0,0.0027483264877239677,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-12,0.004850291492639554,0.0,0.004850291492639554,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-13,-0.011761317977221727,0.0,-0.011761317977221727,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-14,-0.008264695199398757,0.0,-0.008264695199398757,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-15,-0.0009651449375030208,0.0,-0.0009651449375030208,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-16,-0.005174729831306811,0.0,-0.005174729831306811,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-19,-0.00010296013082310845,0.0,-0.00010296013082310845,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-20,0.00022534383816365938,0.0,0.00022534383816365938,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-21,-0.0026526070441520236,0.0,-0.0026526070441520236,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-22,-0.002811983796872808,0.0,-0.002811983796872808,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-23,0.006190803891924751,0.0,0.006190803891924751,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-26,0.0002655663215032425,0.0,0.0002655663215032425,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-27,0.010015607936215788,0.0,0.010015607936215788,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-28,-0.0038500996956992786,0.0,-0.0038500996956992786,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-29,-0.0017008369167066523,0.0,-0.0017008369167066523,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-07-30,0.0032273816770168884,0.0,0.0032273816770168884,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-02,0.010380652039362712,0.0,0.010380652039362712,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-03,0.0017871094073502874,0.0,0.0017871094073502874,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-04,0.009117827479643133,0.0,0.009117827479643133,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-05,0.004339233418801235,0.0,0.004339233418801235,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-06,-0.00024257834680060236,0.0,-0.00024257834680060236,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-09,-0.0035491200789959237,0.0,-0.0035491200789959237,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-10,0.012821107892615674,0.0,0.012821107892615674,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-11,0.0001503913187101344,0.0,0.0001503913187101344,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-12,-0.0041101060184491394,0.0007777777777777776,-0.004887883796226917,1.5555555555555554,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-13,-0.0015066024635498148,0.0,-0.0015066024635498148,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-16,-0.004947766492985123,0.0,-0.004947766492985123,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-17,-0.002048690771394011,0.0,-0.002048690771394011,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-18,0.0023859475575746525,0.0,0.0023859475575746525,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-19,-0.0001073811082669253,0.0,-0.0001073811082669253,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-20,0.0020378414579979884,0.0,0.0020378414579979884,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-23,0.005509844422701896,0.0,0.005509844422701896,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-24,0.00136642605251915,0.0,0.00136642605251915,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-25,0.004569337278111256,0.0,0.004569337278111256,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-26,-0.0009580413029876184,0.0,-0.0009580413029876184,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-27,0.00012908696186027116,0.0,0.00012908696186027116,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-30,0.004734594249162425,0.0,0.004734594249162425,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-08-31,-0.0002320623818818187,0.0,-0.0002320623818818187,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-01,0.008483679928204584,0.0,0.008483679928204584,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-02,0.00752958061346923,0.0,0.00752958061346923,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-03,0.0021361091459997715,0.0,0.0021361091459997715,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-07,0.0056315945244680725,0.0,0.0056315945244680725,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-08,-0.004781444165984557,0.0,-0.004781444165984557,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-09,0.005430531542465762,0.0,0.005430531542465762,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-10,-0.0029060258162299265,0.0,-0.0029060258162299265,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-13,-0.0017986514719765781,0.0,-0.0017986514719765781,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-14,0.0020486935981788965,0.0,0.0020486935981788965,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-15,-0.006636953779062333,0.0,-0.006636953779062333,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-16,0.003122362309928492,0.0,0.003122362309928492,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-17,0.003441046942521231,0.0,0.003441046942521231,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-20,0.00044101208356313174,0.0,0.00044101208356313174,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-21,-0.000187321186707415,0.0,-0.000187321186707415,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-22,0.010226116758104444,0.0,0.010226116758104444,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-23,0.0017587273347091455,0.0,0.0017587273347091455,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-24,-0.0005211991603925545,0.0,-0.0005211991603925545,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-27,-0.004971114546894306,0.0,-0.004971114546894306,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-28,0.00025451800574887015,0.0,0.00025451800574887015,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-29,-0.010008233241022863,0.0,-0.010008233241022863,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-09-30,0.005395614735187107,0.0,0.005395614735187107,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-01,-0.00021000864337004455,0.0,-0.00021000864337004455,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-04,-0.0015336211382218322,0.0,-0.0015336211382218322,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-05,0.006328154451303228,0.0,0.006328154451303228,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-06,0.0005463744259450302,0.0,0.0005463744259450302,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-07,-0.0006288555912048346,0.0,-0.0006288555912048346,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-08,-0.003066520982255454,0.0,-0.003066520982255454,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-11,0.004434972475755823,0.0,0.004434972475755823,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-12,-0.00018383676459296223,0.0,-0.00018383676459296223,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-13,0.0008470045449178425,0.0,0.0008470045449178425,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-14,-0.001620359006124986,0.0,-0.001620359006124986,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-15,-0.002274284444411035,0.0,-0.002274284444411035,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-18,0.001973847583671664,0.0,0.001973847583671664,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-19,-0.0021437887517485933,0.0,-0.0021437887517485933,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-20,0.003402129086513378,0.0,0.003402129086513378,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-21,-0.008533398806692323,0.0,-0.008533398806692323,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-22,-0.0024778280477198433,0.0,-0.0024778280477198433,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-25,-0.0008756085815156223,0.0,-0.0008756085815156223,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-26,0.00662050869562705,0.0,0.00662050869562705,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-27,0.0061818674673342205,0.0,0.0061818674673342205,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-28,-0.0018918759856141323,0.0,-0.0018918759856141323,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-10-29,-0.0005719174791183396,0.0,-0.0005719174791183396,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-01,0.0027279762240169617,0.0,0.0027279762240169617,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-02,0.00015674061943919898,0.0,0.00015674061943919898,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-03,0.016558717816696388,0.0008888888888888889,0.015669828927807498,1.7777777777777777,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-04,0.0049686237453630995,0.0,0.0049686237453630995,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-05,-0.0004028080524866133,0.0,-0.0004028080524866133,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-08,-0.011577262363294562,0.0,-0.011577262363294562,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-09,0.006411476166330167,0.0,0.006411476166330167,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-10,0.00035696710368022817,0.0,0.00035696710368022817,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-11,0.00013748787217203752,0.0,0.00013748787217203752,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-12,0.005055917386153253,0.0,0.005055917386153253,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-15,0.009082365199268371,0.0,0.009082365199268371,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-16,-0.0047720138464411145,0.0,-0.0047720138464411145,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-17,0.0035702653432588384,0.0,0.0035702653432588384,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-18,0.0017289244475606651,0.0,0.0017289244475606651,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-19,0.010348085814504339,0.0,0.010348085814504339,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-22,0.012858530599192442,0.0,0.012858530599192442,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-23,0.0008058616875985969,0.0,0.0008058616875985969,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-24,-0.003976223538777535,0.0,-0.003976223538777535,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-26,0.0010135161993391818,0.0,0.0010135161993391818,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-29,-0.0019452175204800809,0.0,-0.0019452175204800809,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-11-30,0.0033127323494242635,0.0,0.0033127323494242635,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-01,0.00525470694676835,0.0,0.00525470694676835,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-02,0.010123482748664743,0.0008571428571428573,0.009266339891521886,1.7142857142857144,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-03,-0.0009805727897380413,0.0,-0.0009805727897380413,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-06,-0.004321784392749653,0.0,-0.004321784392749653,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-07,0.0019501311993162917,0.0,0.0019501311993162917,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-08,-0.0002582273897325958,0.0,-0.0002582273897325958,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-09,-0.005837538612174358,0.0,-0.005837538612174358,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-10,-0.006909614450033977,0.0,-0.006909614450033977,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-13,-0.0045869384997028525,0.0,-0.0045869384997028525,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-14,-0.00516107982754602,0.0,-0.00516107982754602,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-15,-0.007610588504962561,0.0,-0.007610588504962561,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
2021-12-16,-0.01086904202384542,0.0,-0.01086904202384542,0.0,POST_FILING_MARGIN_ACCELERATION,,,,
